id,# Pages / Video Length:,Abstract:,Author:,NSGL Document #:,Program Report #:,Project #:,Publication Type:,Publication Year :,Sea Grant Program/Affiliate:,Title:,Notes:,URL:,Source Citation:,Editor :,DOI #:,Publisher:,Grant/Contract #:
/Users/thalassa/github/nsgl/itemRecords-or-csv/6358308_3669_2816683.csv,5 minutes,"Dr. Tim Miller-Morgan, Oregon Sea Grant Extension Aquatic Animal Health Program, shows how to sedate fish for care and inspection.","Miller-Morgan, Tim",ORESU-V-11-004,ORESU-V-11-004,A/ESG-07,videos,2011,Oregon Sea Grant,Fish sedation part 1: aquatic animal health training (online video),NA,http://www.yout​ube.com/watch?v​=8gGDSQMLjc0&fe​ature=plcp&cont​ext=C4892761VDv​jVQa1PpcFPQdj_8​JHO0wP4_hF5shXP​NvCMX5E3jdMw%3D​,NA,NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6358330_3668_2816682.csv,10 minutes,"Dr. Tim Miller-Morgan, Oregon Sea Grant Extension Aquatic Animal Health Program, shows how to sedate fish for care and inspection.","Miller-Morgan, Tim",ORESU-V-11-005,ORESU-V-11-005,A/ESG-07,videos,2011,Oregon Sea Grant,Fish sedation part 2: aquatic animal health training (online video),NA,http://www.yout​ube.com/watch?v​=Iq65U-​c2m00&feature=p​lcp&context=C4d​e4418VDvjVQa1Pp​cFPQdj_8JHO0wN2​W87LrJ7djWyGZBV​eaKho%3D,NA,NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6358352_3667_2816681.csv,10 minutes,"Dr. Tim Miller-Morgan, OSU Oregon Sea Grant Extension Aquatic Animal Health Program, shows you how to perform a skin scrape and gill biopsy on a sedated fish.","Miller-Morgan, Tim",ORESU-V-11-006,ORESU-V-11-006,A/ESG-07,videos,2011,Oregon Sea Grant,Fish skin scrape and gill biopsy: aquatic animal health training developing real time,NA,http://www.yout​ube.com/watch?v​=Haxa-​VeR0kk&feature=​plcp&context=C4​de4418VDvjVQa1P​pcFPQdj_8JHO0wN​2W87LrJ7djWyGZB​VeaKho%3D,NA,NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6358491_3666_2816680.csv,2.5 minutes,"Dr. Huaping Liu, OSU College of Engineering, and Dr. Shawn Rowe, Oregon Sea Grant, test a localization system for future use in research and commercial applications.","Liu, Huaping;Rowe, Shawn",ORESU-V-11-007,ORESU-V-11-007,A/ESG-07,videos,2011,Oregon Sea Grant,Developing real time human observation tools (online video),NA,http://www.yout​ube.com/watch?v​=pDPq7PWm8Qo&fe​ature=mfu_in_or​der&list=UL,NA,NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6358526_3665_2816679.csv,3.5 minutes,"Immersion suits, also called survival suits, have helped saved hundreds of lives, largely because they provide protection from hypothermia. However, the protection of a survival suit is only good if you have it on and during at-sea emergencies, you may only have seconds to do this. This video walks you through the proper techniques for donning immersion suits and entering the water.",NA,ORESU-V-11-008,ORESU-V-11-008,A/ESG-07,videos,2011,Oregon Sea Grant,Putting on a survival suit (online video),NA,http://www.yout​ube.com/watch?v​=zuX1PCboLW4&fe​ature=plcp&cont​ext=C4de4418VDv​jVQa1PpcFPQdj_8​JHO0wN2W87LrJ7d​jWyGZBVeaKho%3D​,NA,NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6358546_3664_2816678.csv,5 minutes,"Kaety Hildenbrand, Oregon Sea Grant Extension, shows you how to buy an Albacore Tuna directly from a commercial fisherman: questions to ask, what to expect, and what you need to bring to get your fish home safely.","Hildenbrand, Kaety",ORESU-V-11-009,ORESU-V-11-009,A/ESG-07,videos,2011,Oregon Sea Grant,Buying Albacore Tuna directly from a commercial fisherman (online video),NA,http://www.yout​ube.com/watch?v​=2lspr6Uh_Dk&fe​ature=plcp&cont​ext=C4de4418VDv​jVQa1PpcFPQdj_8​JHO0wN2W87LrJ7d​jWyGZBVeaKho%3D​,NA,NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6358568_3663_2816677.csv,2.5 minutes,"Kate Haley-Goldman, director of Learning Research and Evaluation at the National Center for Interactive Learning, evaluates a multi-touch table with the Free-Choice Learning Lab at the Hatfield Marine Science Center.","Haley-Goldman, Kate",ORESU-V-11-010,ORESU-V-11-010,A/ESG-07,videos,2011,Oregon Sea Grant,Multi-touch table research (online video),NA,http://www.yout​ube.com/watch?v​=78d5zc73E-​o&feature=plcp&​context=C4de441​8VDvjVQa1PpcFPQ​dj_8JHO0wN2W87L​rJ7djWyGZBVeaKh​o%3D,NA,NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6358601_3662_2816676.csv,1.75 minutes,NA,NA,ORESU-V-11-012,ORESU-V-11-012,A/ESG-07;M/A-21,videos,2011,Oregon Sea Grant,"Preparation for HMSC career day April, 2011: ghost shrimp and mud shrimp research project",NA,http://www.yout​ube.com/watch?v​=S1-​YEDHyORQ&featur​e=mfu_in_order&​list+UL,NA,NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6358622_3661_2816675.csv,2 minutes,Sea-Grant sponsored investigators Karen Haberman and Erin Baumgartner (from Western Oregon University) describe the benefits of hands-on learning experiences for students in the Salmon River Estuary.,NA,ORESU-V-11-013,ORESU-V-11-013,M/A-21;R/HBT-12,videos,2011,Oregon Sea Grant,Salmon River marsh: undergraduate field experiences (online video),NA,http://media.or​egonstate.edu/i​ndex.php/show/s​almon_river_mar​sh_undergraduat​e_field_experie​nces?id=0_27r9r​ldu,NA,NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6358926_3660_2816674.csv,1 minute,"Careers in Science Investigation is a full day program offered at the Hatfield Marine Science Center in Newport, Oregon for high-school aged students to explore careers in marine science. The program is offered multiple times a year, focuses on hands on experiences with working scientists and researchers. Visit URL for next dates. URL: http://hmsc.ore​gonstate.edu/vi​sitor/education​-​programs/career-​day",NA,ORESU-V-11-014,ORESU-V-11-014,A/ESG-07,videos,2011,Oregon Sea Grant,Careers in science investigation promo (online video),NA,http://www.yout​ube.com/watch?v​=r09IHAl00Ak&lr​=1 http://hmsc.ore​gonstate.edu/vi​sitor/education​-​programs/career-​day,NA,NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6358971_2493_2815507.csv,57 minutes,"Located at Oregon's Hatfield Marine Science Center, Project CROOS (Collaborative Research on Oregon Ocean Salmon) is a unique collaborative effort between fishermen and scientists to sustain Chinook salmon populations and the commercial salmon industry. Salmon fisheries are now managed to protect ""weak"" stocks. If a river population, for example from the Klamath River, has numbers too low to harvest, ocean fishing can be closed for all stocks until the population rebounds. Project CROOS is developing new methods to help fishermen harvest healthy salmon stock and avoid fishing weak stock. Fishermen catch salmon and sample fin clips for scientists to analyze DNA. Genetic information allows CROOS scientists to match an individual salmon to its river or region of origin, thus determining whether it comes from weak or healthy stock. With the goal of helping fishermen find healthy stock in the ocean, Project CROOS is investigating the relationship between stock distribution and ocean variables. Project CROOS is also developing an information network (www.pacificfis​htrax.com) where data collected by fishermen can be shared by scientists, fishermen, managers, processors, marketers, and the general public. For example, a customer can find out who caught her salmon and learn more about the salmon trolling industry.",NA,ORESU-V-11-015,ORESU-V-11-015,A/ESG-07;M/A-21,videos,2011,Oregon Sea Grant,"Sustaining salmon: fishermen, scientists, and project CROOS (online video)",NA,http://educatio​nalsolutions.or​g/documentary-​intro-​croos.html,NA,NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6358993_2492_2815506.csv,59 minutes,"C. shasta is a lethal parasite that can infect 60-90% of out-migrating juvenile salmon in the Klamath River. This documentary profiles the scientific effort to discover how to decrease parasite numbers so they do not overwhelm the fish. ""Saving Salmon"" presents science in action, taking on a difficult ecological problem set in the California/Oreg​on Klamath River Basin. How science works is often misunderstood. We enjoy the results but are too often impatient with the process. Oregon State University Associate Professor Jerri Bartholomew is a national leader in salmon disease research. From her discovery of the C. shasta life cycle to her current work with graduate students and associated scientists, this documentary tells the story of physically challenging, patient observation in the field, wrong turns, and stunning discoveries based on advanced genetic and ecological science, all on the road to solving the problem of C. shasta.",NA,ORESU-V-11-016,ORESU-V-11-016,M/A-21;R/RCF-15;R/RCF-19;R/RCF-24,videos,2011,Oregon Sea Grant,Saving salmon: bringing C. shasta back into balance (online video),NA,NA,NA,NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6359019_3659_2816673.csv,2 minutes,Anthony Leiserowitz interview by Joe Cone.,"Leiserowitz, Anthony;Cone, Joe",ORESU-V-11-017,ORESU-V-11-017,M/A-21,videos,2011,Oregon Sea Grant,Decision making about climate change (online video),NA,http://www.yout​ube.com/watch?v​=qSNyLs69IxQ&fe​ature=plcp&cont​ext=C4892761VDv​jVQa1PpcFPQdj_8​JHO0wP4_hF5shXP​NvCMX5E3jdMw%3D​,NA,NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6359054_3658_2816672.csv,3.5 minutes,Dr. Susanne Moser interview by Joe Cone.,"Moser, Susznne;Cone, Joe",ORESU-V-11-018,ORESU-V-11-018,M/A-21,videos,2011,Oregon Sea Grant,Effectively communicating climate change (online video),NA,http://www.yout​ube.com/watch?v​=KQa4KkX-​PUE&feature=plc​p&context=C4de4​418VDvjVQa1PpcF​PQdj_8JHO0wN2W8​7LrJ7djWyGZBVea​Kho%3D,NA,NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6359089_3657_2816671.csv,4.75 minutes,"Oregon State University researchers Jenna Borberg, Andreas Schmittner, and Ed Brook describe how climate scientists use models to predict climate trends.",NA,ORESU-V-11-019,ORESU-V-11-019,A/SARP-1;M/A-21,videos,2011,Oregon Sea Grant,Understanding climate change (online video),NA,http://www.yout​ube.com/watch?v​=ShteN1lLeEA&fe​ature=plcp&cont​ext=C4de4418VDv​jVQa1PpcFPQdj_8​JHO0wN2W87LrJ7d​jWyGZBVeaKho%3D​,NA,NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6359209_3656_2816670.csv,1,"The Northern Gulf of Mexico (NGOMEX) project examines the direct and indirect effects of hypoxia on living resources (zooplankton to fish). To assess the spatial and temporal impact of hypoxia on living resources, we applied a multi-scale and multi-stressor approach based on 6 years of spatially-​explicit synoptic data. With the overall goal of providing quantitative tools to probabilistical​ly forecast the effects of hypoxia on living resources, we are employing a battery of modeling approaches of varying complexity (individual - to ecosystem-​level), spatial configuration (near-field plume to fine-scale spatial pelagic to the entire NGOMEX), and temporal duration (hourly to inter-annual). Specifically, we examined: the spatial extent and seasonal timing of hypoxia on fish growth, recruitment, and production potential; hypoxia's effect on pelagic food web interactions in the pelagic zone; and, the most effective tools needed to forecast food-web interactions, habitat suitability, and fish production related to hypoxia. Preliminary results show how hypoxia in the NGOMEX can strongly impact pelagic food webs and production through unexpected, indirect pathways, potentially leading to production changes in economically and ecologically important fishes.","Roman, M.;Pierson, J.;Brandt, S.;Kolesar, S.;Sellinger, C.;Cowan, J.;Mason, D.;Stow, C.;Sable, S.;Adamack, A.;Sutter, B.",ORESU-WR-11-001,ORESU-WR-11-001,M/A-1,reprints (not peer-reviewed),2011,Oregon Sea Grant,CSCOR NGOMEX: Effects of hypoxia on production potential of ecologically and commercially important living resources in the Northern Gulf of Mexico (abstract only),NA,NA,"""Limnology & Oceanography in a Changing World Book of Abstracts,"" 2011 ASLO Aquatic Sciences Meeting, pg. 214, San Juan, Puerto Rico, February 13-18, 2011.",NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6359361_3655_2816669.csv,1,"Extensive hypoxic areas form each summer in the northern Gulf of Mexico. To assess hypoxia's impact on trophic interactions in the northern Gulf, we sampled fish inside and outside of hypoxic areas during late-July and early August in 2006, 2007, and 2008. Fish were collected using bottom and midwater trawls with CTD casts being made before each trawl to determine temperature, DO, salinity, and depth. 5,100 fish diets from 73 species were examined. Non-metric multidimensiona​l scaling analysis was conducted on individuals with non-empty stomachs and species with n > 15 individuals with non-empty stomach, and was used to identify general patterns in diets in relation to biotic and abiotic factors, including hypoxia. Diets of individuals within a species were generally more similar within than among species. Within species, individual diet differences were primarily influenced by fish size and then by DO. Additional work will be done to determine whether the effects of DO increase or decrease individual consumption rates, and will attempt to resolve the mechanism for these effects.","Adamack, A. T.;Clouse, M. A.;Ludsin, S. A.;Mason, D. M.;Brandt, S. B.;Zhang, H.",ORESU-WR-11-002,ORESU-WR-11-002,M/A-1,reprints (not peer-reviewed),2011,Oregon Sea Grant,Effects of hypoxia on fish diets in the Northern Gulf of Mexico (abstract),NA,NA,"""Limnology & Oceanography in a Changing World Book of Abstracts,"" 2011 ASLO Aquatic Sciences Meeting, pg. 3, San Juan, Puerto Rico, February 13-18, 2011.",NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6359437_3654_2816668.csv,1,"Nutrient abatement programs to reduce the effects of cultural eutrophication are often implemented in an effort to reduce hypoxia and mitigate hypoxic effects on fishes. Yet, it is unclear how hypoxia actually affects habitat quality for fishes, particularly those in midwater. Reduced oxygen availability has the potential to cause mortality or indirect sublethal effects, including reduced feeding and growth rates, changes in behavior and distribution, and increased encounter frequency with predators or prey. Detailed analyses of spatial distributions of environmental factors and fishes in the Great Lakes, Chesapeake Bay and the Northern Gulf of Mexico suggest that spatial distributions and other habitat features, such as water temperature and the timing of hypoxia, have species and ecosystem specific effects. Indeed some fishes may actually benefit from hypoxia. Research needs to focus on these complex interactions, including the degree of overlap between predators and prey habitats, and changes in the habitat quality and growth rate potential of fishes. Comparisons across ecosystem may yield further insights into intra-specific and food-web variability in response to hypoxia and eutrophication.","Brandt, S. B.;Roman, M.;Pierson, J.;Kolesar, S.;Boicourt, B.;Sellinger, C.",ORESU-WR-11-003,ORESU-WR-11-003,M/A-1,reprints (not peer-reviewed),2011,Oregon Sea Grant,How does hypoxia affect habitat quality of fishes? (abstract only),NA,NA,"""Limnology & Oceanography in a Changing World Book of Abstracts,"" 2011 ASLO Aquatic Sciences Meeting, pg. 34, San Juan, Puerto Rico, February 13-18, 2011.",NA,NA,NA,NA
/Users/thalassa/github/nsgl/itemRecords-or-csv/6359480_3653_2816667.csv,27,"Invasive species have become a major concern for researchers, private industries, and policymakers. From the respect of deriving effective and efficient management to invasive species, the risk assessment of invasive species is a necessary and reliable starting point. In this study, we will employ a gravity model and a maximum entropy method to estimate the relative risk of New Zealand mudsnails in the Pacific Northwest. This study will not only give an insight of integrated risk assessment models considering anthropogenic and ecological factors together, but also provide an empirical implication for relative risk of New Zealand mudsnail distribution in a spatial context.","Lim, Youngah;Gopinath, Munisamy;Chan, Samuel;Harte, Michael",ORESU-WR-11-004,ORESU-WR-11-004,A/ESG-07,reprints (not peer-reviewed),2011,Oregon Sea Grant,Predicting potential invasive species distribution: an application to New Zealand mudsnails in the Pacific Northwest (abstract only),NA,http://purl.umn​.edu/103646,"""2011 AAEA & NAREA Joint Annual Meeting,"" Pittsburgh, Pennsylvania, July 24-26, 2011.",NA,NA,NA,NA
